left read, left timestamp, right read, right timestamp
367,12044,354,12060
367,12088,344,12104
364,12132,332,12148
361,12176,327,12192
353,12220,319,12236
344,12264,319,12280
340,12312,321,12332
335,12356,324,12376
332,12400,332,12420
333,12444,332,12464
339,12488,334,12508
339,12532,329,12552
344,12576,321,12596
348,12620,311,12640
348,12664,305,12684
348,12708,296,12728
344,12752,295,12772
342,12796,294,12816
337,12840,300,12860
331,12884,304,12904
323,12928,316,12948
323,12972,326,12992
317,13016,337,13036
315,13060,344,13080
315,13104,350,13124
321,13148,349,13168
320,13192,351,13212
327,13236,344,13256
326,13280,342,13300
325,13324,337,13344
320,13368,335,13388
319,13412,333,13432
313,13456,337,13476
310,13500,344,13520
303,13544,350,13564
302,13588,355,13608
301,13632,358,13652
307,13676,355,13696
309,13720,352,13740
318,13764,350,13784
327,13808,344,13828
332,13852,337,13872
332,13896,327,13916
334,13940,321,13960
332,13984,316,14004
331,14028,315,14048
329,14072,312,14092
326,14116,312,14136
323,14160,307,14180
323,14204,304,14224
327,14248,299,14268
329,14292,297,14312
335,14344,294,14360
339,14388,291,14404
340,14432,287,14448
339,14476,285,14492
340,14520,284,14536
338,14564,284,14580
337,14608,287,14624
335,14652,291,14668
331,14696,294,14712
323,14740,292,14756
319,14784,292,14800
316,14828,288,14844
310,14872,290,14888
312,14916,291,14932
316,14960,295,14976
316,15004,302,15020
319,15048,309,15064
327,15092,307,15108
328,15136,310,15152
332,15180,311,15196
334,15224,315,15240
339,15268,316,15284
342,15312,322,15328
355,15356,322,15380
369,15404,326,15424
385,15448,333,15468
391,15492,338,15512
391,15536,347,15556
386,15580,352,15600
375,15624,356,15644
363,15668,361,15688
353,15712,376,15732
347,15756,391,15776
338,15800,408,15820
335,15844,415,15864
339,15888,415,15908
344,15932,408,15952
352,15976,398,15996
361,16020,385,16040
363,16064,376,16084
358,16108,361,16128
350,16152,352,16172
347,16196,339,16216
341,16240,339,16260
339,16284,339,16304
332,16328,348,16348
326,16372,352,16392
318,16416,353,16436
315,16460,347,16480
308,16504,335,16524
310,16548,326,16568
306,16592,316,16612
305,16636,307,16656
302,16680,295,16700
307,16724,287,16744
312,16768,276,16788
323,16812,271,16832
327,16856,271,16876
332,16900,275,16920
327,16944,278,16964
323,16988,284,17008
319,17032,289,17052
316,17076,299,17096
317,17120,312,17140
319,17164,327,17184
323,17208,339,17228
328,17252,352,17272
340,17296,352,17316
350,17340,352,17360
359,17384,348,17404
364,17436,349,17452
364,17480,352,17496
355,17524,356,17540
352,17568,364,17584
344,17612,372,17628
342,17656,385,17672
342,17700,396,17716
345,17744,408,17760
350,17788,409,17804
358,17832,409,17848
366,17876,396,17892
376,17920,384,17936
384,17964,368,17980
384,18008,359,18024
381,18052,349,18068
372,18096,344,18112
362,18140,339,18156
352,18184,342,18200
351,18228,341,18244
347,18272,349,18288
344,18316,353,18332
345,18360,357,18376
351,18404,352,18420
353,18452,344,18472
359,18496,332,18516
364,18540,320,18560
363,18584,316,18604
359,18628,310,18648
353,18672,307,18692
348,18716,305,18736
342,18760,310,18780
335,18804,316,18824
329,18848,331,18868
323,18892,344,18912
316,18936,357,18956
315,18980,361,19000
316,19024,367,19044
319,19068,364,19088
319,19112,363,19132
323,19156,358,19176
324,19200,355,19220
326,19244,346,19264
324,19288,344,19308
329,19332,343,19352
327,19376,350,19396
323,19420,357,19440
316,19464,366,19484
313,19508,371,19528
312,19552,371,19572
316,19596,368,19616
318,19640,361,19660
327,19684,357,19704
327,19728,347,19748
332,19772,336,19792
334,19816,323,19836
335,19860,317,19880
335,19904,312,19924
334,19948,316,19968
331,19992,318,20012
324,20036,323,20056
319,20080,318,20100
319,20124,316,20144
324,20168,310,20188
327,20212,305,20232
333,20256,297,20276
335,20300,291,20320
340,20344,281,20364
344,20388,275,20408
348,20432,271,20452
345,20476,275,20500
339,20528,284,20544
331,20572,292,20588
322,20616,300,20632
316,20660,304,20676
316,20704,310,20720
319,20748,313,20764
325,20792,321,20808
331,20836,321,20852
335,20880,321,20896
340,20924,313,20940
349,20968,313,20984
355,21012,312,21028
353,21056,319,21072
354,21100,325,21116
350,21144,337,21160
353,21188,344,21204
364,21232,352,21248
382,21276,358,21292
403,21320,369,21336
419,21364,376,21380
419,21408,380,21424
417,21452,382,21468
405,21496,380,21512
387,21540,380,21556
376,21584,391,21600
369,21628,406,21644
349,21672,428,21688
337,21716,440,21732
335,21760,442,21776
339,21804,436,21820
344,21848,423,21864
358,21892,408,21908
358,21936,396,21952
351,21980,386,21996
342,22024,368,22040
335,22068,351,22084
335,22112,337,22128
336,22156,332,22172
333,22200,334,22216
326,22244,339,22260
319,22288,332,22304
308,22332,321,22348
303,22376,307,22392
304,22420,302,22436
